4;1;Aspiration curetage d'utérus après accouchement ou avortement_19646,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19647,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19648,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19649,,,,,,,
8;9;Conseil/traitement diététique_19650,,,,,,,
2;1;Prostatectomie transurétrale_19651, électrorésection et électrovaporisation de tissu prostatique_19651,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_19652,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19653, autre_19653,,,,,,
8;10;Tomographie axiale computérisée du thorax_19654, autre_19654,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19655, partielle_19655, avec lambeau aponévrotique_19655,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19656,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19657,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19658,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19659,,,,,,,
2;2;Libération de sténose urétrale_19660, urétrotomie interne_19660,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19661,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19662,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19663, partielle_19663, avec lambeau aponévrotique_19663,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19664,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19665,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19666,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19667, partielle_19667, avec lambeau aponévrotique_19667,,,,,
8;7;Intervention guidée par CT_19668,,,,,,,
7;1;Résection antérieure du rectum_19669, avec anastomose_19669, par laparoscopie_19669,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19670, 185 à 360 points de dépense_19670,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19671,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19672, autre_19672,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19673,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19674, plus de 48 heures à 6 jours de traitement_19674,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19675,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19676, avec fixation interne_19676,,,,,,
8;9;Conseil/traitement diététique_19677,,,,,,,
8;9;Conseil/traitement diététique_19678,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19679,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19680, plus de 48 heures à 6 jours de traitement_19680,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19681, chirurgicale ouverte_19681,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19682, 185 à 360 points de dépense_19682,,,,,,
7;1;Résection antérieure du rectum_19683, avec anastomose_19683, par laparoscopie_19683,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19684,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19685, avec fixation interne_19685,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19686, chirurgicale ouverte_19686,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19687, 185 à 360 points de dépense_19687,,,,,,
7;1;Résection antérieure du rectum_19688, avec anastomose_19688, par laparoscopie_19688,,,,,
10;1;Pleurectomie partielle et décortication_19689, chirurgicale ouverte_19689,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19690,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19691,,,,,,,
10;5;Injection intrapleurale_19692, autre_19692,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_19693,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19694,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19695, plus de 48 heures à 6 jours de traitement_19695,,,,,,
10;5;Injection intrapleurale_19696, autre_19696,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19697,,,,,,,
7;1;Résection antérieure du rectum_19698, avec anastomose_19698, par laparoscopie_19698,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19699,,,,,,,
2;1;Prostatectomie transurétrale_19700, électrorésection et électrovaporisation de tissu prostatique_19700,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19701,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19702, partielle_19702, avec lambeau aponévrotique_19702,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19703,,,,,,,
2;1;Prostatectomie transurétrale_19704, électrorésection et électrovaporisation de tissu prostatique_19704,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19705,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19706,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19707,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19708, 185 à 360 points de dépense_19708,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19709, chirurgicale ouverte_19709,,,,,,
8;7;Intervention guidée par CT_19710,,,,,,,
2;3;Sphinctérotomie de la vessie_19711,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19712,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19713, plus de 48 heures à 6 jours de traitement_19713,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19714, chirurgicale ouverte_19714,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19715, avec fixation interne_19715,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19716, 185 à 360 points de dépense_19716,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19717,,,,,,,
2;3;Sphinctérotomie de la vessie_19718,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19719,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19720,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19721,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19722, partielle_19722, avec lambeau aponévrotique_19722,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_19723,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19724, avec fixation interne_19724,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19725,,,,,,,
7;1;Résection antérieure du rectum_19726, avec anastomose_19726, par laparoscopie_19726,,,,,
3;1;Réduction ouverte de fracture de radius distal_19727, avec fixation interne_19727,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19728, autre_19728,,,,,,
8;10;Tomographie axiale computérisée du thorax_19729, autre_19729,,,,,,
7;1;Résection antérieure du rectum_19730, avec anastomose_19730, par laparoscopie_19730,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19731,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19732,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19733, autre_19733,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19734,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19735, autre_19735,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19736,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19737,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19738,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19739,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19740,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19741,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19742,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19743,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19744, plus de 48 heures à 6 jours de traitement_19744,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19745,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19746,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19747,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19748,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19749, avec fixation interne_19749,,,,,,
7;1;Résection antérieure du rectum_19750, avec anastomose_19750, par laparoscopie_19750,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19751, autre_19751,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19752,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19753, 185 à 360 points de dépense_19753,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_19754,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19755,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19756,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19757, 185 à 360 points de dépense_19757,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19758,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19759,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19760,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19761,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19762, autre_19762,,,,,,
10;5;Injection intrapleurale_19763, autre_19763,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19764, avec fixation interne_19764,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19765, autre_19765,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_19766, autre_19766,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19767,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_19768,,,,,,,
8;9;Conseil/traitement diététique_19769,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19770, autre_19770,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19771,,,,,,,
10;5;Injection intrapleurale_19772, autre_19772,,,,,,
8;9;Conseil/traitement diététique_19773,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_19774, 185 à 360 points de dépense_19774,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19775,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_19776,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19777, chirurgicale ouverte_19777,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19778, avec fixation interne_19778,,,,,,
2;3;Sphinctérotomie de la vessie_19779,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19780,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19781,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19782, autre_19782,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19783, avec fixation interne_19783,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19784, autre_19784,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19785, avec fixation interne_19785,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_19786, autre_19786,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19787,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19788,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_19789, 185 à 360 points de dépense_19789,,,,,,
8;10;Tomographie axiale computérisée du thorax_19790, autre_19790,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19791,,,,,,,
8;7;Intervention guidée par CT_19792,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19793,,,,,,,
10;1;Pleurectomie partielle et décortication_19794, chirurgicale ouverte_19794,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19795, avec fixation interne_19795,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19796, 185 à 360 points de dépense_19796,,,,,,
2;3;Sphinctérotomie de la vessie_19797,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19798,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19799, plus de 48 heures à 6 jours de traitement_19799,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19800,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19801,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19802,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19803, avec fixation interne_19803,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19804, avec fixation interne_19804,,,,,,
8;9;Conseil/traitement diététique_19805,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19806,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19807, autre_19807,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19808,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19809,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19810, 185 à 360 points de dépense_19810,,,,,,
2;2;Libération de sténose urétrale_19811, urétrotomie interne_19811,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19812,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19813,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19814, autre_19814,,,,,,
10;2;Traitement complexe des douleurs aiguës_19815, plus de 48 heures à 6 jours de traitement_19815,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19816,,,,,,,
10;5;Injection intrapleurale_19817, autre_19817,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19818,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19819,,,,,,,
2;3;Sphinctérotomie de la vessie_19820,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19821,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19822, chirurgicale ouverte_19822,,,,,,
2;1;Prostatectomie transurétrale_19823, électrorésection et électrovaporisation de tissu prostatique_19823,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19824,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19825,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_19826, 185 à 360 points de dépense_19826,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19827,,,,,,,
8;9;Conseil/traitement diététique_19828,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_19829,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19830, autre_19830,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_19831, autre_19831,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19832,,,,,,,
2;2;Libération de sténose urétrale_19833, urétrotomie interne_19833,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19834, partielle_19834, avec lambeau aponévrotique_19834,,,,,
10;5;Injection intrapleurale_19835, autre_19835,,,,,,
10;5;Injection intrapleurale_19836, autre_19836,,,,,,
2;1;Prostatectomie transurétrale_19837, électrorésection et électrovaporisation de tissu prostatique_19837,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19838,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_19839,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19840,,,,,,,
10;1;Pleurectomie partielle et décortication_19841, chirurgicale ouverte_19841,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19842,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19843,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19844,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19845,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19846,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19847, autre_19847,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19848,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19849, avec fixation interne_19849,,,,,,
7;1;Résection antérieure du rectum_19850, avec anastomose_19850, par laparoscopie_19850,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19851,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19852, autre_19852,,,,,,
2;3;Sphinctérotomie de la vessie_19853,,,,,,,
8;9;Conseil/traitement diététique_19854,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19855, autre_19855,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19856,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19857,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19858, plus de 48 heures à 6 jours de traitement_19858,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_19859,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19860,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19861,,,,,,,
10;5;Injection intrapleurale_19862, autre_19862,,,,,,
2;2;Libération de sténose urétrale_19863, urétrotomie interne_19863,,,,,,
7;1;Résection antérieure du rectum_19864, avec anastomose_19864, par laparoscopie_19864,,,,,
8;9;Conseil/traitement diététique_19865,,,,,,,
8;7;Intervention guidée par CT_19866,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19867,,,,,,,
7;1;Résection antérieure du rectum_19868, avec anastomose_19868, par laparoscopie_19868,,,,,
5;1;Réduction ouverte de fracture de radius distal_19869, avec fixation interne_19869,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19870,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19871,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_19872,,,,,,,
7;1;Résection antérieure du rectum_19873, avec anastomose_19873, par laparoscopie_19873,,,,,
10;2;Traitement complexe des douleurs aiguës_19874, plus de 48 heures à 6 jours de traitement_19874,,,,,,
7;1;Résection antérieure du rectum_19875, avec anastomose_19875, par laparoscopie_19875,,,,,
2;1;Prostatectomie transurétrale_19876, électrorésection et électrovaporisation de tissu prostatique_19876,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19877, 185 à 360 points de dépense_19877,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19878,,,,,,,
10;5;Injection intrapleurale_19879, autre_19879,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19880,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19881,,,,,,,
2;1;Prostatectomie transurétrale_19882, électrorésection et électrovaporisation de tissu prostatique_19882,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19883,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19884,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19885,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19886, autre_19886,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_19887,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_19888, partielle_19888, avec lambeau aponévrotique_19888,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19889,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19890,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19891,,,,,,,
8;7;Intervention guidée par CT_19892,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19893,,,,,,,
2;1;Prostatectomie transurétrale_19894, électrorésection et électrovaporisation de tissu prostatique_19894,,,,,,
8;9;Conseil/traitement diététique_19895,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19896, autre_19896,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19897, avec fixation interne_19897,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19898,,,,,,,
2;1;Prostatectomie transurétrale_19899, électrorésection et électrovaporisation de tissu prostatique_19899,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_19900,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19901,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19902,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19903,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19904,,,,,,,
8;7;Intervention guidée par CT_19905,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19906, autre_19906,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19907,,,,,,,
10;2;Traitement complexe des douleurs aiguës_19908, plus de 48 heures à 6 jours de traitement_19908,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19909,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19910,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19911,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19912,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19913, chirurgicale ouverte_19913,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19914,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_19915, 185 à 360 points de dépense_19915,,,,,,
8;9;Conseil/traitement diététique_19916,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19917,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19918,,,,,,,
2;3;Sphinctérotomie de la vessie_19919,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19920,,,,,,,
10;1;Pleurectomie partielle et décortication_19921, chirurgicale ouverte_19921,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19922,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19923,,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_19924, autre_19924,,,,,,
10;2;Traitement complexe des douleurs aiguës_19925, plus de 48 heures à 6 jours de traitement_19925,,,,,,
10;2;Traitement complexe des douleurs aiguës_19926, plus de 48 heures à 6 jours de traitement_19926,,,,,,
8;7;Intervention guidée par CT_19927,,,,,,,
7;1;Résection antérieure du rectum_19928, avec anastomose_19928, par laparoscopie_19928,,,,,
10;2;Traitement complexe des douleurs aiguës_19929, plus de 48 heures à 6 jours de traitement_19929,,,,,,
10;5;Injection intrapleurale_19930, autre_19930,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_19931, 185 à 360 points de dépense_19931,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19932,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19933, autre_19933,,,,,,
8;10;Tomographie axiale computérisée du thorax_19934, autre_19934,,,,,,
2;3;Sphinctérotomie de la vessie_19935,,,,,,,
8;10;Tomographie axiale computérisée du thorax_19936, autre_19936,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_19937, autre_19937,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19938,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19939,,,,,,,
7;1;Résection antérieure du rectum_19940, avec anastomose_19940, par laparoscopie_19940,,,,,
8;10;Tomographie axiale computérisée du thorax_19941, autre_19941,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19942, avec fixation interne_19942,,,,,,
2;2;Libération de sténose urétrale_19943, urétrotomie interne_19943,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19944,,,,,,,
8;9;Conseil/traitement diététique_19945,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19946,,,,,,,
10;5;Injection intrapleurale_19947, autre_19947,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19948,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19949,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19950, avec fixation interne_19950,,,,,,
2;4;Insertion d'un cathéter urétral permanent_19951,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19952,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19953,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_19954,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19955,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_19956, 185 à 360 points de dépense_19956,,,,,,
7;1;Résection antérieure du rectum_19957, avec anastomose_19957, par laparoscopie_19957,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_19958,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_19959,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_19960,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19961, avec fixation interne_19961,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_19962,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_19963,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19964,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_19965,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_19966,,,,,,,
7;1;Résection antérieure du rectum_19967, avec anastomose_19967, par laparoscopie_19967,,,,,
10;5;Injection intrapleurale_19968, autre_19968,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_19969,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19970,,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_19971, autre_19971,,,,,,
5;1;Réduction ouverte de fracture de radius distal_19972, avec fixation interne_19972,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19973,,,,,,,
7;1;Résection antérieure du rectum_19974, avec anastomose_19974, par laparoscopie_19974,,,,,
10;1;Pleurectomie partielle et décortication_19975, chirurgicale ouverte_19975,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19976,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_19977,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19978, chirurgicale ouverte_19978,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_19979,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_19980, autre_19980,,,,,,
2;2;Libération de sténose urétrale_19981, urétrotomie interne_19981,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_19982,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_19983,,,,,,,
7;1;Résection antérieure du rectum_19984, avec anastomose_19984, par laparoscopie_19984,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_19985,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_19986, avec fixation interne_19986,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_19987, chirurgicale ouverte_19987,,,,,,
